"ID","Manufacturer","Size","Age"
"IE8657","Camtran",50,23.3374630800975
"YQ3126","Nema",50,49.9556230101302
"HO0664","Moloney",75,17.2307443274654
"XD5213","Moloney",75,4.12083834033556
"HO9151","Camtran",50,29.333925079439
"ZD5036","Camtran",75,16.3226397180012
"SV7396","Camtran",75,42.7838674057721
"XS4012","Camtran",50,40.6390095903333
"VA9392","Camtran",50,31.279875859284
"WF6341","Camtran",50,14.1163765412019
"XY8456","Camtran",75,10.8621995045841
"SC8127","Nema",100,14.224340551005
"HG1014","Camtran",50,48.5180116562177
"ML7567","Moloney",100,29.9278343571831
"VY6052","Camtran",75,48.5944954667698
"ZB3771","Camtran",100,10.6180775178489
"ZI5178","Nema",50,8.65956837798391
"XD9699","Nema",100,66.6527530256884
"ZJ5594","Moloney",75,45.6200415452218
"CV7492","Nema",50,20.113757120917
"HS1243","Nema",75,21.5223646137193
"DG7934","Camtran",50,43.5558482037912
"FQ5186","Moloney",50,7.11069712711357
"PS4645","Nema",50,35.9555496268655
"DZ2713","Moloney",50,31.7266630653202
"BH0802","Nema",50,59.7295226472107
"KY1968","Moloney",75,4.97032660506684
"YP2741","Camtran",75,17.3927111085867
"XF6707","Camtran",75,11.286223368871
"VK4446","Moloney",75,21.9759546775296
"UM2153","Camtran",75,41.5721284682108
"GK6816","Nema",75,48.3262421889293
"DK8628","Nema",75,37.2159036438397
"IO7082","Camtran",50,42.9591643731987
"CL4866","Nema",100,16.8857867235197
"IV8931","Moloney",75,20.6395109341236
"EN6058","Nema",100,32.1502325990101
"HY6563","Moloney",50,17.6702726861273
"YG7834","Moloney",75,22.374251112732
"CS3238","Camtran",75,10.5791789955777
"GY2465","Camtran",50,16.4513398180472
"NS5851","Nema",75,11.0346762307989
"JN1901","Moloney",50,13.727869294682
"AL1911","Camtran",75,27.8657188585933
"RP0557","Camtran",50,38.7128055252624
"RA1258","Nema",100,39.2848319959088
"RJ5209","Moloney",75,17.6393135227448
"AY5529","Nema",50,58.5528481822291
"BY9992","Nema",75,24.8441273997296
"AC0255","Nema",50,36.6071136270966
"DA3390","Moloney",50,26.972735887483
"UM2216","Camtran",75,15.7892790272689
"MI1161","Moloney",100,23.6246752704748
"ST3705","Nema",100,4.05183939530973
"YV4026","Moloney",75,13.8994200874153
"GS8076","Camtran",75,9.90739777904191
"LS5603","Camtran",75,21.7971723665253
"EI3494","Camtran",50,34.1536232397132
"DC8934","Moloney",75,30.979152323267
"UW3381","Nema",50,50.1635411969356
"ON8004","Camtran",50,16.2299580568412
"TQ9809","Nema",50,13.6197137494836
"VT9204","Nema",50,10.3008136259018
"VC1390","Camtran",100,13.3110393981545
"NA4933","Camtran",50,43.0788798791907
"LV8270","Camtran",50,44.1028142288123
"SJ6170","Camtran",50,25.5095505130862
"GH4504","Nema",75,23.3137610815974
"XU5568","Moloney",75,35.5122859051945
"LY5357","Moloney",50,45.5843894066641
"HX5556","Moloney",75,17.1347415944144
"CU4142","Camtran",100,10.3328436642484
"PF8169","Camtran",50,31.4309654889814
"OP1544","Moloney",100,3.79172223681635
"IO8914","Camtran",100,80.8233042353791
"VR8850","Moloney",100,50.2139466116384
"RT7003","Camtran",50,21.7313126880588
"JB3732","Nema",50,34.0523445671355
"SP4301","Moloney",75,71.5778302415478
"XM9967","Camtran",50,23.0477204652232
"WS3049","Moloney",75,15.2686140929285
"FD4107","Camtran",50,45.0261245653767
"XH2330","Moloney",50,27.3243208082589
"DL0934","Moloney",100,22.2647265337336
"SQ7924","Camtran",75,14.5599488072269
"IN2548","Camtran",50,39.4757468682646
"NY8280","Nema",50,15.3541259526137
"QO0130","Nema",100,8.82624550535687
"EU4704","Camtran",75,24.8600749206299
"RX7786","Moloney",75,40.5276533305431
"VL8970","Nema",75,16.5002844921763
"KZ8355","Moloney",75,6.52265401575446
"ZM9745","Nema",75,40.5865559635562
"QD5369","Moloney",75,24.1446686837024
"OX6015","Nema",100,13.4496604486923
"XU6778","Moloney",50,8.29714367926044
"QK4035","Nema",50,41.3873435174174
"IH1063","Nema",100,2.69324392574179
"XI4623","Nema",100,1.49952094691457
"YP9314","Moloney",75,24.3343645058009
"QC6791","Moloney",50,26.9954406302698
"HV1040","Camtran",75,25.1287779354427
"KX1375","Nema",75,5.07715577751869
"XN7020","Moloney",50,29.8575325896127
"HO2667","Moloney",50,45.895801454607
"NR7400","Moloney",75,21.2140874452893
"CP1289","Camtran",50,46.7170661737499
"GX0522","Camtran",75,10.3688175200154
"WZ2031","Moloney",75,30.1252345191578
"WJ1975","Moloney",50,32.5566328863098
"IC4652","Camtran",50,43.4885371284921
"JF5202","Nema",100,27.0463999688647
"MT5144","Camtran",50,14.8239888469306
"CN1629","Moloney",100,6.634324079382
"SV4870","Moloney",100,32.942038706224
"MI6035","Moloney",75,10.4342688585034
"GB6455","Moloney",50,27.8916537946872
"CP9828","Moloney",75,34.2744486592498
"IJ9121","Camtran",50,25.0941544747184
"IF0168","Camtran",50,34.5432147871175
"BL2345","Camtran",50,36.5144125494202
"HK5665","Moloney",75,4.96273009129907
"FR0555","Camtran",100,32.7498877645759
"LX4488","Moloney",75,29.2713841721505
"HY4274","Camtran",75,10.7859641572103
"WN6871","Nema",75,20.4748688951159
"ES6941","Moloney",75,38.0987703767471
"DH2327","Camtran",75,32.0200362129737
"IE7361","Camtran",75,3.97287493018502
"KJ5511","Nema",75,8.25106188126644
"YP9799","Moloney",50,16.9937860150488
"YS5954","Nema",75,16.1472952515881
"UR1258","Nema",75,27.0844064473479
"SO8800","Camtran",50,37.7290162756401
"IH6019","Moloney",50,69.1748062917224
"RT6876","Camtran",75,2.27659422636279
"KW0774","Nema",50,16.8491799372565
"SO0378","Camtran",100,15.980432627702
"KO6779","Camtran",50,40.8131115723644
"TR8196","Camtran",75,13.0112575515405
"AE1181","Nema",75,23.580674823547
"GZ5771","Nema",50,67.4929121019078
"SO0019","Moloney",50,6.51780369239428
"MJ2788","Nema",100,43.0286778931941
"MC1719","Nema",75,31.0546387779038
"DU2676","Moloney",50,7.52826356548861
"WI6188","Camtran",100,50.4838257598387
"TU3745","Nema",50,20.6634087603165
"YL2353","Nema",50,23.9869829240539
"JO9678","Moloney",75,43.4952415826275
"GI6470","Camtran",75,6.45604843446269
"NF9342","Camtran",100,23.3512184583755
"AO7850","Camtran",50,6.74420177907276
"IC6548","Camtran",50,23.2288992372742
"TP1105","Camtran",75,14.5857729874421
"JZ8413","Moloney",75,25.8968797804457
"NM6180","Camtran",50,14.8376778271326
"PS1467","Camtran",75,5.53386466290194
"OQ4661","Nema",50,29.3408160786232
"JN7333","Camtran",100,9.41594410199041
"LY3645","Moloney",75,59.672797615393
"XI7535","Moloney",75,39.8255449834414
"VP0729","Moloney",75,9.19602125709835
"RK4088","Camtran",75,54.7942548303845
"DG6019","Camtran",50,92.0085512194526
"XR9141","Moloney",75,8.89592689596203
"UM8771","Nema",100,26.986871998945
"NC4957","Camtran",50,26.0077715203314
"WJ1349","Nema",50,10.0548409326892
"GN0153","Moloney",50,14.8535271977147
"GK6802","Camtran",75,56.709155451181
"OI1699","Moloney",100,11.1265455358307
"TE5735","Moloney",100,17.8323727337543
"CG3781","Camtran",100,2.74954651037629
"BL3532","Camtran",75,32.4777425043696
"IO0489","Camtran",75,20.1748415213704
"GX2219","Moloney",50,32.5218317801235
"IV7240","Moloney",100,56.6110117367484
"JE4213","Moloney",50,22.5547256849958
"SP5395","Moloney",75,74.61834722077
"ZB6684","Nema",100,37.7967463794801
"SU3147","Nema",50,25.9851830772981
"FI2944","Nema",100,17.5521833723527
"LK7470","Camtran",100,19.2166604863209
"EK5887","Nema",100,51.5616239422871
"WE3325","Moloney",100,17.0894841351771
"LB5998","Nema",75,36.6406104464771
"AF5552","Moloney",50,18.6624217844016
"KS6120","Nema",50,4.60141438576931
"ZX3468","Moloney",50,11.7487161402501
"MI2654","Camtran",100,14.0547345355496
"BE4659","Camtran",50,15.5708526707421
"RP0752","Camtran",100,12.3261201304381
"SJ2997","Moloney",100,27.4233386552296
"QX5811","Nema",100,19.0223784015347
"FO2830","Moloney",100,16.0608215031159
"SF8102","Camtran",75,11.6647046916775
"BU3082","Camtran",100,27.7424126632088
"BM7229","Camtran",50,15.8478880656993
"LC5144","Moloney",75,19.0613794749295
"ZL7983","Nema",50,22.7106672085878
"AS3890","Moloney",50,59.6469162756767
"OH6544","Camtran",75,29.2091286960606
"MC7607","Camtran",50,56.7931830020475
"HP3034","Nema",50,42.7241329443271
"CJ8485","Camtran",75,19.9994672946042
"ND9109","Camtran",75,22.7294385368484
"FI1234","Camtran",75,9.73125370715471
"PM3475","Nema",75,27.8749313555043
"GW7653","Camtran",50,16.2501724507593
"LZ0241","Camtran",100,5.23543544027091
"JX0003","Nema",50,25.8219450323553
"MJ3112","Nema",75,4.29285625300786
"EV7332","Camtran",50,60.5936054927875
"ER1652","Nema",75,14.5989542332984
"AS1974","Moloney",75,15.6200738480429
"JB6085","Moloney",50,58.7089802187632
"OE3599","Nema",100,1.85683308197413
"PY8452","Camtran",100,17.7493805702166
"SH5544","Camtran",75,0.406821324617005
"VE6794","Moloney",50,31.244765154617
"HY3478","Moloney",50,17.414451995384
"OH5519","Nema",100,20.3191632538718
"JB9248","Moloney",50,30.08831255455
"QT3983","Camtran",100,16.1873764317334
"RY9754","Moloney",75,39.5358193185929
"EH7153","Nema",50,63.2723035706948
"YU9114","Moloney",100,33.9739633585428
"BX0252","Moloney",75,5.621454785112
"NZ9631","Nema",50,12.1064042579095
"OB1513","Camtran",75,21.172271684442
"MH4196","Moloney",75,24.7926192647856
"XR9188","Moloney",100,21.5628165808233
"EN8309","Nema",50,39.4108669051588
"AX8765","Moloney",75,14.285459608851
"MC0052","Camtran",75,30.2295663822861
"QD8319","Moloney",75,44.8289773101386
"CD2292","Nema",75,22.4034958644618
"EI0024","Nema",75,40.9506270320194
"MX6489","Camtran",75,16.8230574330868
"BX4998","Moloney",75,39.8936775280471
"AY2932","Nema",50,18.1582593175976
"GP8552","Nema",50,34.9324894910967
"GI9929","Nema",100,27.6057820685732
"OI9217","Camtran",75,23.7851818861146
"UN8378","Camtran",100,16.7736838897592
"CJ9320","Camtran",50,11.4309080176209
"YV7928","Camtran",50,21.9271108266373
"DL0457","Moloney",50,40.4513139178897
"NZ5651","Moloney",50,12.3800292739638
"WI0465","Moloney",50,2.18504876660487
"XV0226","Moloney",75,11.58597080286
"JW3226","Nema",50,37.6331179592815
"KW7001","Moloney",100,17.6356049944797
"DC0549","Nema",50,6.35079564742324
"OI9412","Nema",50,29.5396082208272
"BS0283","Camtran",75,14.3170837930558
"GH1129","Camtran",75,19.3562987974083
"ZP7002","Nema",50,7.89283369114469
"PG4143","Camtran",50,13.6654255523267
"EA3647","Nema",100,10.110146942743
"XE4984","Camtran",100,9.24115117332848
"EN3353","Moloney",100,29.1879238247996
"AM1912","Moloney",50,28.2815973220968
"UP3532","Camtran",100,23.6226000619088
"OF3614","Nema",50,36.7708090227034
"EQ1952","Camtran",75,11.3641647082673
"TG2244","Camtran",50,32.5151779948207
"PK2920","Moloney",100,31.1794109391558
"YF5411","Camtran",100,19.2173963928083
"JD9329","Moloney",100,17.5891013339884
"OX8952","Nema",100,19.2021094289242
"EF9822","Camtran",50,36.6810896143255
"RZ2701","Nema",50,27.8016842066063
"OQ4993","Camtran",50,20.1650829246333
"WT3567","Moloney",50,25.8428066109416
"OU3505","Camtran",100,22.845523581527
"BZ0565","Nema",75,23.1290600221974
"CY7225","Camtran",50,31.7772737612715
"WH9425","Camtran",75,51.7760815895745
"HQ7314","Nema",75,12.33627211459
"UQ9800","Moloney",50,19.289029690791
"JT4271","Camtran",75,39.6087374247592
"RF1731","Moloney",75,1.06538298885185
"YR0248","Moloney",75,31.9899598153828
"IE2783","Moloney",100,42.5925663432936
"HA2893","Moloney",75,12.0266108890497
"DL2564","Camtran",100,5.8646967626983
"YC9549","Moloney",75,16.2824746325056
"ZK0010","Nema",50,51.2296154499139
"EI1186","Moloney",75,22.1011838215698
"ZK7306","Moloney",75,39.3583689791605
"NC4829","Camtran",50,25.602490893929
"NT0274","Nema",75,27.5964389340776
"QE8651","Nema",75,19.8610778848203
"YX5309","Moloney",100,22.2555008539663
"QH3888","Camtran",75,2.05713049339824
"OW6519","Nema",50,33.3589204625278
"FS6661","Camtran",100,13.508841716136
"NX5851","Moloney",50,10.4934627024251
"VA0703","Moloney",50,36.0914840342929
"YX0143","Moloney",100,13.1571708479585
"QN8750","Camtran",50,26.1896431203761
"EK7805","Camtran",75,12.2030151566388
"MY7809","Camtran",75,48.0481521646912
"IZ2045","Moloney",75,28.585338757575
"KG7682","Camtran",50,14.2127246396377
"GQ9470","Moloney",100,33.9660211523381
"SW3036","Camtran",75,9.42644619469609
"VE3962","Nema",50,14.2065936072555
"HI9048","Moloney",50,60.280850769936
"KE9841","Nema",100,32.2084660130906
"LQ2519","Moloney",50,39.5233961901751
"MQ7471","Moloney",75,25.1135449286119
"CN5892","Nema",75,6.36994676019297
"NH2385","Moloney",75,40.183370556241
"PU0015","Moloney",100,17.8237413013014
"NZ8967","Moloney",75,27.161069956961
"DR4455","Nema",75,1.78993262248339
"WU2319","Nema",75,36.5771843418272
"CV4633","Nema",50,34.7014787536185
"RQ3039","Nema",100,33.4482947228008
"LA2624","Camtran",50,21.2617257695989
"FN5840","Camtran",50,25.1183796485292
"IC5578","Moloney",100,8.53515843382309
"DJ1991","Moloney",50,36.5475270957987
"IT1487","Moloney",100,20.2881024872745
"LD9518","Moloney",75,5.66474619833807
"NB2068","Camtran",75,32.0290658867862
"XA9301","Nema",75,24.4532863410359
"HT6278","Camtran",75,28.0532888077975
"UQ5953","Moloney",75,7.7093853456904
"AV5256","Nema",100,2.94617326188069
"YX8534","Nema",50,33.3608902647776
"PF0346","Nema",100,109.8464708793
"IN2692","Nema",75,12.298390274394
"GJ2842","Nema",50,43.5814730319983
"RH7391","Moloney",50,49.8192133964385
"ZE8934","Camtran",75,62.8824852568648
"CU5988","Nema",50,5.13486653183544
"IG7340","Camtran",100,53.5332330007272
"QK5956","Camtran",50,25.5706787152616
"UF6683","Moloney",75,5.65261196700366
"MW2440","Camtran",50,10.9732381640191
"WH1873","Camtran",50,20.6401568086332
"RS0211","Moloney",50,11.8043765348259
"ED0442","Nema",75,9.32859072592892
"GS7115","Moloney",50,23.1362456899659
"NW1681","Camtran",50,28.3749368207518
"IF6370","Camtran",75,24.9246981322482
"MF2251","Nema",75,24.854642355763
"XH9331","Camtran",100,12.497206904757
"KU7072","Camtran",50,18.2462340248877
"YG5064","Camtran",75,3.81368647606085
"VK7537","Moloney",100,20.4928006616657
"MQ6217","Camtran",100,5.25779253758926
"FZ0772","Moloney",50,21.8486971110839
"AU0653","Moloney",75,60.4891602841732
"SK6868","Nema",75,25.5775722270468
"IL7936","Nema",75,33.0306423036354
"DT8690","Nema",100,20.1275813339335
"VC6247","Moloney",100,5.85091932142092
"AJ8670","Moloney",50,39.1625337497069
"AO8569","Moloney",75,7.3405523639168
"BO3143","Moloney",100,16.2607986645275
"QE2060","Camtran",100,31.0479898606899
"KU9023","Moloney",75,38.3450389143421
"SU4819","Moloney",75,7.28234140678467
"OT4187","Camtran",75,12.9334794078152
"XQ1322","Camtran",50,31.9739866940968
"NW3206","Moloney",75,18.120843812274
"NJ8262","Camtran",75,28.7975397747
"AH8341","Nema",50,54.4009692247555
"FS8206","Camtran",50,36.2903162781332
"BF0228","Moloney",50,20.5761969332609
"BC2124","Camtran",75,14.8145068199682
"OB4602","Camtran",75,8.33969207472926
"TG2265","Camtran",75,39.3512781003161
"BD9120","Moloney",50,16.8498540877078
"SF8261","Moloney",50,3.24249495520596
"CU9920","Nema",75,27.2774764923706
"OE7612","Camtran",75,27.7253616528031
"FQ1108","Moloney",50,17.3000830205656
"YO4926","Moloney",75,6.94712760138894
"ZT0232","Camtran",100,7.9892216553253
"OM4940","Camtran",75,30.6929140533649
"RB7852","Moloney",75,18.9853718213731
"SQ8900","Camtran",75,23.5564593189945
"NO0846","Nema",50,57.3635986491201
"ZP4832","Camtran",75,21.6683122145748
"TN6664","Camtran",100,18.6590072017211
"LH9527","Moloney",75,21.688948445647
"VQ8225","Moloney",75,17.9198936279507
"VH3573","Camtran",50,43.7012976778364
"VS8988","Camtran",50,22.3803488601002
"QK5049","Camtran",100,23.3040660465379
"ID3984","Camtran",75,19.9340076629337
"ZP9239","Camtran",75,30.4914101664185
"OW6327","Moloney",50,46.1001754719296
"PZ2318","Camtran",50,54.8750246766634
"RI0534","Camtran",75,46.855496812093
"SQ8729","Moloney",50,54.2841337830862
"XO4661","Camtran",75,36.4069269549884
"JX9120","Moloney",75,10.6607782334879
"NK9859","Camtran",100,49.3234693769968
"UB0799","Moloney",75,20.7799638611837
"QT5875","Nema",50,59.7625092964661
"PH8794","Nema",100,41.9652614739116
"GS2639","Nema",100,25.5865472537667
"YL2071","Nema",50,27.4345160946432
"AD9575","Moloney",75,17.7585918641454
"TR9405","Camtran",75,33.690734977867
"VH2238","Nema",100,3.65044045384406
"UO4783","Moloney",50,16.3551923221015
"ZV9965","Nema",100,17.3936415263397
"SG0380","Camtran",100,34.4921556595411
"NV8976","Camtran",75,25.8069875792313
"CO3978","Moloney",75,6.81334603524617
"ZP1057","Camtran",75,3.17410965683766
"KT7048","Nema",75,35.7220660285759
"HS8996","Camtran",100,25.6088302502814
"ZF7528","Moloney",100,42.003259494026
"TC3148","Moloney",50,14.818964609082
"FA8044","Moloney",100,56.7377518379216
"KB1152","Nema",100,25.8499013753155
"UY7735","Nema",75,32.519280175881
"ZQ3631","Moloney",100,23.304864830207
"CR8728","Moloney",50,45.1812843215172
"OH5044","Moloney",50,28.1593762590063
"RL1406","Nema",75,23.7358267822754
"IZ6124","Camtran",75,70.1931480513927
"LV5659","Moloney",100,18.61376674366
"FS1990","Moloney",75,29.3711214501771
"WC2179","Nema",75,1.02649282525915
"ZI4299","Moloney",75,33.1430909800494
"YD9300","Moloney",75,30.6518832044666
"TK4512","Moloney",50,72.3632060633973
"RS8490","Moloney",100,15.4535452524572
"WE1895","Nema",50,7.17625655325254
"VC5769","Nema",100,9.32719994519485
"ZD6145","Camtran",75,42.2823706221452
"CX2644","Nema",50,10.9443506602346
"HI9597","Moloney",100,17.5926352721999
"NH5168","Camtran",50,11.1182772896415
"WQ7406","Moloney",100,43.8505945111101
"UG5768","Nema",100,5.14023501854602
"OC3622","Camtran",75,20.7497933176923
"VF4740","Moloney",75,26.2675731223451
"NI4696","Moloney",50,74.7120744893003
"SG6590","Moloney",75,12.0581104780635
"RH4445","Nema",100,14.8844833664105
"UY7208","Camtran",50,47.730741232583
"BW4323","Nema",50,11.8374491923013
"NL7306","Camtran",75,60.1409276999461
"XI8801","Nema",75,19.0434783397277
"QF4893","Camtran",100,41.398577309563
"FA7226","Moloney",100,22.7248727691521
"KC1807","Moloney",75,52.4114613033773
"YD9368","Camtran",100,4.18515532688106
"UB9992","Moloney",50,16.9495061586305
"VJ2766","Nema",50,28.4401869208996
"WU4765","Moloney",75,7.61910893251165
"DA0564","Camtran",50,4.69065684568768
"UI6703","Moloney",100,40.549942168557
"TM8681","Camtran",75,35.97555882374
"WO1101","Nema",50,11.7653449904934
"TE3030","Nema",50,20.6875023488627
"VH5792","Moloney",75,14.8206480509541
"JH6682","Camtran",75,22.4431742378011
"VP9434","Camtran",75,22.2656897689169
"AQ3858","Moloney",50,40.7014619015564
"XD9813","Camtran",75,55.6889035196823
"QH4650","Moloney",100,16.6621372938487
"HO7020","Camtran",100,16.7193556362381
"CI7596","Camtran",50,19.1365954154451
"GA2276","Nema",75,24.3882026448717
"XT3325","Moloney",75,17.1920736939404
"UC3825","Camtran",100,43.2308228008285
"QZ1761","Camtran",100,52.9372144269492
"VC6751","Nema",75,38.8957413657277
"NO3936","Moloney",100,23.3378487943743
"KN4148","Camtran",75,19.9024347827989
"SL4806","Nema",100,42.628985507908
"HA8014","Nema",100,22.4568657962439
"CJ4032","Camtran",75,5.23944730398586
"LD8209","Nema",100,29.0133345372475
"DA2756","Moloney",50,17.0691845564388
"HB0047","Nema",50,19.6172916567307
"RQ5489","Moloney",75,10.0893797770368
"IC5142","Nema",100,28.2891737089226
"AT1383","Nema",50,1.33224856644206
"QN7117","Nema",50,22.632644177008
"AZ0574","Moloney",100,50.3655201769192
"DO3511","Camtran",100,25.3381813709306
"AM8251","Camtran",50,44.4234508739438
"JN4233","Moloney",50,37.6080018360586
"GF9857","Camtran",75,12.2398826190371
"MV1774","Moloney",50,5.43585475352338
"ZH2763","Nema",100,9.53265727774694
"MD2236","Nema",75,11.9448190070467
"GO4697","Moloney",100,2.3289745358921
"AK6892","Nema",50,78.3646887520391
"EP0243","Camtran",75,10.8806647753618
"OG1896","Moloney",75,31.0283281990116
"DV5873","Nema",50,25.9428230845968
"TC7454","Camtran",50,19.9313039020413
"CT4892","Moloney",75,54.4584301050833
"NK5524","Moloney",75,11.3085286180834
"QZ9520","Nema",100,5.0898037774441
"XG7532","Nema",50,29.7718980038575
"LG4086","Moloney",75,38.6816071778621
"NK0524","Moloney",75,50.0613323531118
"PL6801","Camtran",50,10.6654876306036
"RK0217","Moloney",50,27.0264081716724
"QX5667","Moloney",100,6.78950103651631
"PE9486","Nema",100,29.6227327947671
"ML8558","Nema",100,13.7261653452057
"DR5997","Moloney",75,23.8051472073814
"FB8694","Moloney",75,21.8647357753502
"BE5067","Camtran",50,38.0782126273063
"KA6843","Moloney",100,22.7817197352849
"KW8561","Nema",75,26.1823244398276
"OL0267","Nema",50,35.216505984548
"KH7930","Camtran",50,38.7136903816205
"FZ8142","Moloney",50,33.5290356558969
"ZV1823","Moloney",100,36.0846320491824
"FT2907","Camtran",50,3.3087778470987
"YX3386","Moloney",100,29.3818385479053
"QW8692","Camtran",50,29.0981482470843
"MV5732","Camtran",75,52.2621133107782
"ZL0223","Nema",50,22.3882588827356
"CK8652","Moloney",50,7.96004489062396
"YP5273","Nema",100,41.7995821736921
"TL1497","Nema",50,37.1197979866319
"IU8635","Moloney",75,21.3914118305426
"FL8133","Moloney",75,24.2518637912939
"WX4180","Camtran",50,41.1879672199387
"LM0161","Nema",100,45.4837103570828
"VW0572","Camtran",100,43.2397399816191
"GR0793","Nema",100,17.7585017317214
"NY3548","Moloney",75,28.7907540814411
"JE9918","Nema",75,10.6580189695282
"LR9004","Moloney",75,13.2273445812892
"RK3175","Moloney",100,15.5551900531688
"AJ1799","Moloney",50,31.1246845736424
"OG5705","Camtran",50,33.3636950831946
"PN6200","Nema",50,49.6441487722972
"TW1831","Camtran",100,9.5591499779549
"XZ0196","Moloney",50,24.8539419952097
"WL8141","Camtran",100,34.3626752580848
"FL0866","Camtran",50,25.5369655326985
"JK0029","Moloney",50,67.9511637923822
"IE4691","Nema",50,78.279654347505
"PJ6084","Camtran",50,55.3361227620897
"OG7791","Moloney",50,40.3442059146803
"HP4090","Moloney",100,25.3248737224921
"UC6361","Nema",75,5.54195026544999
"VQ8531","Camtran",75,36.2196422378891
"BZ1052","Nema",50,28.3695657366206
"TZ0155","Camtran",75,82.5828781767651
"ZI2569","Moloney",100,17.7323163606107
"CL4879","Nema",50,13.0790074550455
"XW0939","Nema",50,35.4707297686236
"XW4567","Camtran",75,17.6062839547749
"YC4417","Nema",50,10.5557143457542
"NS3017","Moloney",100,17.3372123524305
"CX8972","Nema",75,33.597071598968
"VP0084","Nema",75,12.1381145908171
"ZK7356","Moloney",75,2.47640127011092
"OI8136","Camtran",50,8.71773860404747
"GN9297","Moloney",100,12.6898326887518
"FG0470","Nema",100,37.3109292682264
"ID8746","Moloney",75,37.082988151263
"VW9277","Moloney",100,13.5672596762063
"OX2901","Nema",50,44.3987893018981
"QC1931","Camtran",100,31.8632418362657
"IO8427","Nema",100,14.3256246290825
"AT7495","Moloney",75,71.3068598807149
"EC0356","Camtran",75,44.4460533174614
"MQ6367","Nema",100,38.1665568860593
"RX6316","Camtran",50,19.3683883578126
"RU4968","Moloney",50,21.7659713746301
"OI0605","Moloney",50,66.9888211094992
"LN8040","Moloney",50,30.619385866814
"ZE2199","Camtran",100,18.4763264169617
"WD6518","Moloney",50,32.4040730472186
"QH5922","Nema",50,16.0547218073697
"MQ8584","Nema",50,30.9297554359255
"LD0911","Nema",50,69.5244769973302
"XM8624","Moloney",75,19.1926702030489
"BV4645","Camtran",75,4.43870417327487
"SI8841","Moloney",50,19.2747153608719
"PV5881","Camtran",75,51.1565897871208
"UL3599","Moloney",50,62.580439082512
"VU5881","Moloney",50,17.4638154485643
"BW5698","Nema",75,27.057208263864
"PV2316","Moloney",75,12.7572505939901
"BV5787","Camtran",75,33.3068940149212
"GO5101","Nema",100,7.85155825247416
"YZ3608","Moloney",50,8.49128399835577
"XU2689","Camtran",75,12.5510341646852
"DW0268","Camtran",75,30.5718309618031
"ZC6597","Moloney",75,43.8480114378803
"AD8158","Nema",50,33.6373558738963
"OW6808","Moloney",50,64.4375281351382
"LB9889","Moloney",75,24.859769316215
"VQ2566","Camtran",75,8.82143425396449
"GK2126","Moloney",75,33.2056556585597
"RW5413","Moloney",75,20.2192962991181
"WH8916","Camtran",50,41.4229172381813
"OC4480","Camtran",100,11.713196322527
"QK4910","Moloney",75,23.194203953241
"HF4355","Moloney",75,28.6764774043273
"YS8603","Camtran",100,12.1640381540903
"JZ1798","Moloney",75,29.7483705030781
"ZA1269","Camtran",100,32.6666688948182
"AH8605","Moloney",100,2.22721549062504
"CO0371","Moloney",75,48.5884293978921
"IB0288","Nema",100,30.3970566549339
"TO5453","Moloney",50,5.30253234073342
"CB0925","Moloney",50,30.4289479131346
"GT1923","Nema",100,5.9428031309905
"ZR3595","Nema",50,23.2918648224692
"JM4360","Moloney",75,12.6225656423019
"QP4279","Moloney",75,16.0169573951285
"AG6677","Camtran",75,3.96328637704231
"LE3748","Nema",75,19.359403076745
"DL3283","Camtran",75,16.0753637341227
"FV8440","Nema",50,12.3228490748932
"OF2127","Nema",50,87.0768862617989
"XF4031","Nema",50,2.79351796789599
"TG7777","Nema",50,19.6919138768679
"UG4020","Nema",75,61.4378555623944
"DU7467","Moloney",100,13.4578921314901
"WX5414","Nema",100,14.8116421595823
"JN0265","Camtran",100,42.1203806317865
"CN4884","Camtran",50,47.841328269232
"QI4286","Nema",100,23.964036841095
"YG6872","Moloney",100,2.25277371138865
"LN0051","Camtran",75,7.0406676240602
"OD2777","Camtran",50,19.8404739935901
"JH3728","Nema",75,37.4201799871729
"AV9640","Camtran",100,28.3306738103188
"YR4280","Nema",100,3.29689517662886
"UQ3196","Moloney",100,37.4084897419807
"JA2555","Nema",75,48.0622671074711
"PS8089","Moloney",50,14.1513597735353
"LP6354","Moloney",50,80.755127667693
"FQ7449","Camtran",75,26.3960169292442
"CG2537","Moloney",75,23.4543624729273
"GO2008","Camtran",75,45.7304878933959
"NM0002","Camtran",100,30.30351859385
"BE2700","Moloney",75,9.50344917267619
"KP7398","Moloney",100,8.6426139930747
"BE3592","Moloney",50,15.9290047055051
"LG7666","Camtran",100,6.23808772471482
"SE6613","Moloney",100,25.3252313363065
"PY2404","Nema",100,15.1523397114453
"DK7187","Camtran",75,6.44079983420654
"EO0856","Nema",50,72.6304215077921
"KI3684","Camtran",50,12.3435598653521
"QR7638","Nema",100,13.2292572460806
"RX5635","Moloney",75,19.144973916622
"CL8276","Nema",75,7.41979866150199
"RV6125","Moloney",100,6.81118319046895
"OX9378","Nema",75,7.69051189781578
"ZO8849","Nema",50,16.0083159121924
"QB1190","Nema",75,13.1492800600676
"XC7870","Camtran",75,37.0180530529845
"RU5123","Camtran",100,15.4416113695311
"CT2892","Camtran",75,9.81338393108866
"OU8211","Moloney",75,36.6527220501293
"PT1113","Nema",50,44.5924005528769
